label,index,MaternalLine,FlowerHead,PlantingDate,FirstLeafDate,Google_Latitude,Google_Longitude,State,County,variable_name,Date_index,values,Date
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRayF,8,NA,2024-06-19
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRos,1,1,2024-05-01
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRos,2,1,2024-05-08
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRos,3,1,2024-05-15
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRos,4,1,2024-05-22
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRos,5,1,2024-05-29
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRos,6,1,2024-06-05
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRos,7,1,2024-06-12
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRos,8,1,2024-06-19
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numStem,1,0,2024-05-01
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numStem,2,0,2024-05-08
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numStem,3,0,2024-05-15
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numStem,4,0,2024-05-22
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numStem,5,0,2024-05-29
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numStem,6,0,2024-06-05
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numStem,7,0,2024-06-12
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numStem,8,0,2024-06-19
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,stemLength,1,NA,2024-05-01
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,stemLength,2,NA,2024-05-08
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,stemLength,3,NA,2024-05-15
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,stemLength,4,NA,2024-05-22
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,stemLength,5,NA,2024-05-29
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,stemLength,6,NA,2024-06-05
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,stemLength,7,NA,2024-06-12
9-3-7,413,2011-2629-1,30A,2/29/24,3/6/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,stemLength,8,NA,2024-06-19
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,leafLong,1,14.8,2024-05-01
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,leafLong,2,25.3,2024-05-08
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,leafLong,3,26.4,2024-05-15
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,leafWide,1,2.3,2024-05-01
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,leafWide,2,2.9,2024-05-08
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,leafWide,3,2.6,2024-05-15
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numDiscF,3,0,2024-05-15
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numDiscF,4,0,2024-05-22
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numDiscF,5,0,2024-05-29
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numDiscF,6,0,2024-06-05
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numDiscF,7,0,2024-06-12
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numDiscF,8,0,2024-06-19
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numFlwrB,1,0,2024-05-01
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numFlwrB,2,0,2024-05-08
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numFlwrB,3,0,2024-05-15
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numFlwrB,4,0,2024-05-22
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numFlwrB,5,0,2024-05-29
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numFlwrB,6,0,2024-06-05
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numFlwrB,7,0,2024-06-12
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numFlwrB,8,0,2024-06-19
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numLSt,4,0,2024-05-22
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numLSt,5,0,2024-05-29
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numLSt,6,0,2024-06-05
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numLSt,7,0,2024-06-12
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numLSt,8,0,2024-06-19
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numLvs,1,14,2024-05-01
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numLvs,2,16,2024-05-08
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numLvs,3,13,2024-05-15
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numRayF,3,0,2024-05-15
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numRayF,4,0,2024-05-22
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numRayF,5,0,2024-05-29
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numRayF,6,0,2024-06-05
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numRayF,7,0,2024-06-12
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numRayF,8,0,2024-06-19
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numRos,1,0,2024-05-01
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numRos,2,0,2024-05-08
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numRos,3,0,2024-05-15
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numRos,4,0,2024-05-22
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numRos,5,0,2024-05-29
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numRos,6,0,2024-06-05
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numRos,7,0,2024-06-12
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numRos,8,1,2024-06-19
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numStem,1,1,2024-05-01
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numStem,2,2,2024-05-08
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numStem,3,2,2024-05-15
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numStem,4,2,2024-05-22
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numStem,5,2,2024-05-29
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numStem,6,2,2024-06-05
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numStem,7,1,2024-06-12
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,numStem,8,1,2024-06-19
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,stemLength,1,0.6,2024-05-01
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,stemLength,2,1.4,2024-05-08
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,stemLength,3,9.3,2024-05-15
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,stemLength,4,27.8,2024-05-22
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,stemLength,5,47.6,2024-05-29
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,stemLength,6,62.2,2024-06-05
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,stemLength,7,72.1,2024-06-12
6-5-6,414,2011-2623-1,27B,2/29/24,3/5/24,41.34414603458205,-89.55849691836283,Illinois,Hennepin,stemLength,8,105,2024-06-19
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,leafLong,1,13.5,2024-05-01
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,leafLong,2,16.3,2024-05-08
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,leafLong,3,21.3,2024-05-15
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,leafWide,1,1.9,2024-05-01
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,leafWide,2,1.8,2024-05-08
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,leafWide,3,2.8,2024-05-15
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numDiscF,3,NA,2024-05-15
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numDiscF,4,NA,2024-05-22
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numDiscF,5,NA,2024-05-29
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numDiscF,6,NA,2024-06-05
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numDiscF,7,NA,2024-06-12
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numDiscF,8,NA,2024-06-19
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numFlwrB,1,NA,2024-05-01
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numFlwrB,2,NA,2024-05-08
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numFlwrB,3,NA,2024-05-15
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numFlwrB,4,NA,2024-05-22
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numFlwrB,5,NA,2024-05-29
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numFlwrB,6,NA,2024-06-05
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numFlwrB,7,NA,2024-06-12
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numFlwrB,8,NA,2024-06-19
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numLSt,4,0,2024-05-22
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numLSt,5,0,2024-05-29
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numLSt,6,NA,2024-06-05
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numLSt,7,NA,2024-06-12
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numLSt,8,NA,2024-06-19
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numLvs,1,11,2024-05-01
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numLvs,2,12,2024-05-08
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numLvs,3,21,2024-05-15
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRayF,3,NA,2024-05-15
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRayF,4,NA,2024-05-22
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRayF,5,NA,2024-05-29
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRayF,6,NA,2024-06-05
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRayF,7,NA,2024-06-12
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRayF,8,NA,2024-06-19
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRos,1,1,2024-05-01
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRos,2,1,2024-05-08
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRos,3,2,2024-05-15
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRos,4,2,2024-05-22
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRos,5,2,2024-05-29
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRos,6,2,2024-06-05
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRos,7,1,2024-06-12
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numRos,8,1,2024-06-19
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numStem,1,0,2024-05-01
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numStem,2,0,2024-05-08
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numStem,3,0,2024-05-15
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numStem,4,0,2024-05-22
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numStem,5,0,2024-05-29
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numStem,6,0,2024-06-05
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numStem,7,0,2024-06-12
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,numStem,8,0,2024-06-19
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,stemLength,1,NA,2024-05-01
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,stemLength,2,NA,2024-05-08
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,stemLength,3,NA,2024-05-15
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,stemLength,4,NA,2024-05-22
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,stemLength,5,NA,2024-05-29
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,stemLength,6,NA,2024-06-05
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,stemLength,7,NA,2024-06-12
2-2-8,415,2011-2629-1,2B,2/29/24,3/7/24,41.02868892611459,-89.43846248262098,Illinois,Marshal,stemLength,8,NA,2024-06-19
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,leafLong,1,11.2,2024-05-01
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,leafLong,2,17.8,2024-05-08
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,leafLong,3,19.2,2024-05-15
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,leafWide,1,2,2024-05-01
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,leafWide,2,2.3,2024-05-08
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,leafWide,3,2.6,2024-05-15
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numDiscF,3,NA,2024-05-15
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numDiscF,4,NA,2024-05-22
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numDiscF,5,NA,2024-05-29
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numDiscF,6,0,2024-06-05
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numDiscF,7,NA,2024-06-12
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numDiscF,8,NA,2024-06-19
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numFlwrB,1,NA,2024-05-01
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numFlwrB,2,NA,2024-05-08
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numFlwrB,3,NA,2024-05-15
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numFlwrB,4,NA,2024-05-22
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numFlwrB,5,NA,2024-05-29
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numFlwrB,6,0,2024-06-05
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numFlwrB,7,NA,2024-06-12
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numFlwrB,8,NA,2024-06-19
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numLSt,4,0,2024-05-22
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numLSt,5,0,2024-05-29
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numLSt,6,0,2024-06-05
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numLSt,7,NA,2024-06-12
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numLSt,8,NA,2024-06-19
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numLvs,1,12,2024-05-01
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numLvs,2,13,2024-05-08
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numLvs,3,18,2024-05-15
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numRayF,3,NA,2024-05-15
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numRayF,4,NA,2024-05-22
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numRayF,5,NA,2024-05-29
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numRayF,6,0,2024-06-05
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numRayF,7,NA,2024-06-12
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numRayF,8,NA,2024-06-19
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numRos,1,1,2024-05-01
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numRos,2,1,2024-05-08
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numRos,3,1,2024-05-15
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numRos,4,1,2024-05-22
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numRos,5,1,2024-05-29
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numRos,6,0,2024-06-05
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numRos,7,1,2024-06-12
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numRos,8,1,2024-06-19
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numStem,1,0,2024-05-01
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numStem,2,0,2024-05-08
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numStem,3,0,2024-05-15
8-6-9,416,2011-2609-1,X2,2/29/24,3/8/24,38.69652811427051,-90.085926104309,Illinois,Madison,numStem,4,0,2024-05-22
