MaternalLine,FlowerHead,PlantingDate,FirstLeafDate,TransplantDate,Id,Country,State,County,Latitude,Longitude,Google_cood,Locality,Location Details,label,index,Date.1,Surv.1,numStem.1,numRos.1,stemLength.1,numLvs.1,# latBuds.1,leafLong.1,leafWide.1,numFlwrBud.1,flwrBud.1,Date.2,Surv.2,numStem.2,numRos.2,stemLength.2,numLvs.2,leafLong.2,leafWide.2,flwrBud.2,notes.2,Date.3,numStem.3,numRos.3,stemLength.3,numLvs.3,leafLong.3,leafWide.3,numFlwrB.3,numRayF.3,numDiscF.3,firstFlwr.3,Date.4,Surv.4,numStem.4,numRos.4,numLSt.4,stemLength.4,numFlwrB.4,numRayF.4,numDiscF.4,firstFlwr.4,notes.4,Date.5,Surv.5,numStem.5,numRos.5,numLSt.5,stemLength.5,numFlwrB.5,numRayF.5,numDiscF.5,firstFlwr.5,notes.5,Date.6,Surv..6,numStem.6,numRos.6,numLSt.6,stemLength.6,numFlwrB.6,numRayF.6,numDiscF.6,notes.6,Date.7,Surv.7,numStem.7,numRos.7,numLSt.7,stemLength.7,numFlwrB.7,numRayF.7,numDiscF.7,notes.7,Index2,Date.8,Surv.8,numStem.8,numRos.8,numLSt.8,stemLength.8,numFlwrB.8,numRayF.8,numDiscF.8,notes.8,Taxon,Area,Bed,Position/Spot,Inventory Date,Status,Plant Count,Planting Material Type,Source,Provenance,Property,Ipen,Restriction,Date received,Quantity received,Collector,Collection Num,Collection Date,Sampling method,EO ID,EO number,Property ownership,Notes on Habitat and soil,Mother Plant/Maternal Pop,Family,Seed/Lot #,Index Seminum Year
2011-2664-1,11,2/29/24,3/10/24,4/12/24,1180067,United States,Illinois,Fulton,40.2047222,-90.1994444,"40.207444479612775, -90.1871999885973",NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",9-5-1,397,5/1/2024,Y,1,0,0.4,15,1,9.3,1.6,0,N,5/8/2024,Y,1,0,0.9,20,13.2,1.6,0,NA,5/15/2024,1,0,1.8,22,19.8,1.9,0,0,0,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,397,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,2875,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,31,Smith,s.n.,21 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2664-1,1,2/29/24,3/7/24,4/12/24,1180067,United States,Illinois,Fulton,40.2047222,-90.1994444,"40.207444479612775, -90.1871999885973",NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",4-1-9,400,5/1/2024,Y,0,1,NA,9,0,15.5,1.8,NA,NA,5/8/2024,Y,1,0,1.3,13,21.4,2.2,0,NA,5/15/2024,0,1,NA,16,27.7,2.2,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,1,0,0,0.7,0,0,0,NA,Growing sidways. Looks like it has stopped vertical growth. Will probably never flower.,6/5/24,Y,1,0,0,1,0,0,0,NA,6/12/24,Y,1,1,0,DNR,N/A,N/A,N/A,NA,400,6/19/24,Y,1,1,0,2,0,0,0,Curved stem,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,2875,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,31,Smith,s.n.,21 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2664-1,13,3/2/24,3/12/24,4/12/24,1180067,United States,Illinois,Fulton,40.2047222,-90.1994444,"40.207444479612775, -90.1871999885973",NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",13-1-9,408,5/1/2024,Y,0,1,NA,12,0,12.1,1.6,NA,NA,5/8/2024,Y,0,1,NA,14,15.4,1.5,NA,NA,5/15/2024,0,1,NA,18,22.9,1.6,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,408,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,2875,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,31,Smith,s.n.,21 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2664-1,26,3/1/24,3/8/24,4/12/24,1180067,United States,Illinois,Fulton,40.2047222,-90.1994444,"40.207444479612775, -90.1871999885973",NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",10-4-8,427,5/1/2024,Y,0,1,NA,12,0,13,2,NA,NA,5/8/2024,Y,0,1,NA,12,16.9,2.6,NA,NA,5/15/2024,1,0,1.8,17,20.1,2,0,0,0,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,1,0,0,1.8,0,0,0,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,427,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,2875,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,31,Smith,s.n.,21 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2664-1,9,2/29/24,3/18/24,4/12/24,1180067,United States,Illinois,Fulton,40.2047222,-90.1994444,"40.207444479612775, -90.1871999885973",NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",4-2-6,432,5/1/2024,Y,0,1,NA,10,0,10.7,1.2,NA,NA,5/8/2024,Y,0,1,NA,13,13.3,1.4,NA,NA,5/15/2024,0,1,NA,14,17.6,1.4,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,432,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,2875,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,31,Smith,s.n.,21 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2664-1,12,2/29/24,3/16/24,4/12/24,1180067,United States,Illinois,Fulton,40.2047222,-90.1994444,"40.207444479612775, -90.1871999885973",NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",2-3-1,434,5/1/2024,Y,0,1,NA,6,0,1.6,0.4,NA,NA,5/8/2024,Y,0,1,NA,6,2.5,0.5,NA,NA,5/15/2024,0,1,NA,7,4.5,0.7,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,434,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,2875,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,31,Smith,s.n.,21 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2664-1,28,2/29/24,3/7/24,4/12/24,1180067,United States,Illinois,Fulton,40.2047222,-90.1994444,"40.207444479612775, -90.1871999885973",NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",7-3-6,447,5/1/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/8/2024,N,NA,NA,NA,NA,NA,NA,NA,No plant here,5/15/2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/22/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/5/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,447,6/19/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,2875,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,31,Smith,s.n.,21 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2664-1,10,3/1/24,3/15/24,4/12/24,1180067,United States,Illinois,Fulton,40.2047222,-90.1994444,"40.207444479612775, -90.1871999885973",NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",12-3-5,462,5/1/2024,Y,0,1,NA,9,0,11,1.7,NA,NA,5/8/2024,Y,0,1,NA,12,15.3,2,NA,NA,5/15/2024,1,0,1.1,16,21.7,2.4,0,0,0,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,One dead leaf.,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,462,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,2875,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,31,Smith,s.n.,21 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2666-1,18A,2/29/24,3/10/24,4/12/24,1180069,United States,Illinois,Fulton,40.4925,-89.9022222,"40.46699902833787, -89.9485498557629",NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2-4-1,21,5/1/2024,Y,0,1,NA,10,0,11,1.9,NA,NA,5/8/2024,Y,0,1,NA,12,15.8,2.3,NA,NA,5/15/2024,0,1,NA,16,19.5,2,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,21,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,8574,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,90,Smith,s.n.,14 Oct 1999,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2666-1,19C,2/29/24,3/8/24,4/12/24,1180069,United States,Illinois,Fulton,40.4925,-89.9022222,"40.46699902833787, -89.9485498557629",NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",4-3-7,74,5/1/2024,Y,1,0,6.3,23,6,15.6,2.1,0,N,5/8/2024,Y,1,2,20.8,47,16.1,2.6,Y,NA,5/15/2024,1,2,37,45,15.5,2.5,5,0,0,NA,5/22/2024,Y,1,2,6,47.2,7,2,0,NA,NA,5/29/2024,Y,1,2,6,47,7,4,4,NA,NA,6/5/24,Y,1,1,6,48.7,1,8,7,NA,6/12/24,Y,1,2,6,48.8,0,4,13,9 of 13 discs senesced,74,6/19/24,Y,1,2,6,49.6,2,0,17,14 of 17 discs senesced,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,8574,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,90,Smith,s.n.,14 Oct 1999,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2666-1,7B,2/29/24,3/5/24,4/12/24,1180069,United States,Illinois,Fulton,40.4925,-89.9022222,"40.46699902833787, -89.9485498557629",NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",6-1-3,93,5/1/2024,Y,1,3,6.5,30,8,11.4,2.2,0,N,5/8/2024,Y,1,0,16.6,51,12,2.4,0,"Side stems at ground level look like rosettes, but wiggling center stem show really are attached at the base.",5/15/2024,1,3,27.1,63,13,1.6,2,0,0,NA,5/22/2024,Y,4,1,6,35.7,1,1,0,NA,NA,5/29/2024,Y,3,1,8,37.1,1,1,1,NA,NA,6/5/24,Y,3,1,6,53.9,1,0,2,NA,6/12/24,Y,3,4,4,38.2,2,1,2,NA,93,6/19/24,Y,3,1,6,37.3,0,0,3,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,8574,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,90,Smith,s.n.,14 Oct 1999,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2666-1,18A,2/29/24,3/21/24,4/12/24,1180069,United States,Illinois,Fulton,40.4925,-89.9022222,"40.46699902833787, -89.9485498557629",NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2-4-2,95,5/1/2024,Y,0,1,NA,6,1,3.3,0.9,NA,NA,5/8/2024,Y,0,1,NA,10,6.1,1.3,NA,NA,5/15/2024,1,0,3.8,14,11.3,1.7,0,0,0,NA,5/22/2024,Y,2,0,0,12.3,0,0,0,NA,NA,5/29/2024,Y,2,0,0,27,0,0,0,NA,NA,6/5/24,Y,1,0,0,42.7,0,0,0,NA,6/12/24,Y,1,2,1,51.5,0,0,0,NA,95,6/19/24,Y,2,0,3,68.6,3,0,0,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,8574,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,90,Smith,s.n.,14 Oct 1999,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2666-1,21C,2/29/24,3/6/24,4/12/24,1180069,United States,Illinois,Fulton,40.4925,-89.9022222,"40.46699902833787, -89.9485498557629",NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",3-3-6,435,5/1/2024,Y,1,0,1.1,17,3,9.4,1.5,0,N,5/8/2024,Y,1,0,1,11,17.1,2.1,0,NA,5/15/2024,0,1,NA,14,25.1,2.8,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,1,0,0,1.2,0,0,0,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,1,1,0,1,0,0,0,Stem growing curved,99,6/19/24,Y,1,0,0,3.3,0,0,0,Side growth,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,8574,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,90,Smith,s.n.,14 Oct 1999,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2666-1,28A,2/29/24,3/7/24,4/12/24,1180069,United States,Illinois,Fulton,40.4925,-89.9022222,"40.46699902833787, -89.9485498557629",NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2-2-7,111,5/1/2024,Y,0,1,NA,14,0,11.6,1.7,NA,NA,5/8/2024,Y,0,1,NA,15,17.8,1.6,NA,NA,5/15/2024,0,1,NA,18,22.1,1.5,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,111,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,8574,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,90,Smith,s.n.,14 Oct 1999,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2666-1,3B,2/29/24,3/10/24,4/12/24,1180069,United States,Illinois,Fulton,40.4925,-89.9022222,"40.46699902833787, -89.9485498557629",NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",8-3-10,112,5/1/2024,Y,0,1,NA,12,0,10.1,1.8,NA,NA,5/8/2024,Y,0,1,NA,17,16.7,2.2,NA,NA,5/15/2024,0,1,NA,20,20.5,2.4,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,112,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,8574,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,90,Smith,s.n.,14 Oct 1999,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2666-1,16B,3/1/24,3/7/24,4/12/24,1180069,United States,Illinois,Fulton,40.4925,-89.9022222,"40.46699902833787, -89.9485498557629",NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",12-4-8,117,5/1/2024,Y,1,2,3.3,22,0,9.8,2.3,0,N,5/8/2024,Y,1,2,10.7,25,15.7,2,0,NA,5/15/2024,2,1,18.4,33,16.5,2.2,0,0,0,NA,5/22/2024,Y,2,1,1,29.6,1,1,0,NA,NA,5/29/2024,Y,2,1,3,33.5,2,1,1,NA,NA,6/5/24,Y,2,1,2,36.4,3,2,2,NA,6/12/24,Y,2,3,3,35,1,3,3,NA,117,6/19/24,Y,2,1,3,34.2,2,0,6,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,8574,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,90,Smith,s.n.,14 Oct 1999,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2666-1,24A,2/29/24,3/7/24,4/12/24,1180069,United States,Illinois,Fulton,40.4925,-89.9022222,"40.46699902833787, -89.9485498557629",NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2-4-5,147,5/1/2024,Y,1,0,11,17,11,13.1,2,0,N,5/8/2024,Y,1,2,21,32,13.6,2.1,Y,NA,5/15/2024,1,2,31,39,13.6,2.1,4,0,1,NA,5/22/2024,Y,1,2,5,31.5,4,3,1,NA,NA,5/29/2024,Y,1,2,6,31.1,4,2,4,NA,NA,6/5/24,Y,1,2,4,31.6,2,1,7,Some discs senesced,6/12/24,Y,1,3,4,32.1,3,1,7,NA,147,6/19/24,Y,1,2,5,31.3,1,0,9,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,8574,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,90,Smith,s.n.,14 Oct 1999,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2666-1,21C,2/29/24,3/7/24,4/12/24,1180069,United States,Illinois,Fulton,40.4925,-89.9022222,"40.46699902833787, -89.9485498557629",NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",3-3-7,159,5/1/2024,Y,0,1,NA,8,0,6.9,1.8,NA,NA,5/8/2024,Y,0,1,NA,12,14.5,1.8,NA,NA,5/15/2024,0,1,NA,14,19.4,1.5,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,159,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,8574,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,90,Smith,s.n.,14 Oct 1999,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2666-1,3B,2/29/24,3/7/24,4/12/24,1180069,United States,Illinois,Fulton,40.4925,-89.9022222,"40.46699902833787, -89.9485498557629",NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",8-3-9,189,5/1/2024,Y,0,1,NA,13,0,11.6,1.5,NA,NA,5/8/2024,Y,0,1,NA,16,23,2.3,NA,NA,5/15/2024,0,1,NA,19,23.5,2.3,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,189,6/19/24,Y,1,1,0,20,0,0,0,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,8574,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,90,Smith,s.n.,14 Oct 1999,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2666-1,7B,2/29/24,3/6/24,4/12/24,1180069,United States,Illinois,Fulton,40.4925,-89.9022222,"40.46699902833787, -89.9485498557629",NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",6-1-4,202,5/1/2024,Y,1,2,2.3,20,3,10.7,2.2,0,N,5/8/2024,Y,1,2,9.4,37,12.5,2.1,0,NA,5/15/2024,1,2,19.1,50,16.9,2.3,1,0,0,NA,5/22/2024,Y,1,2,6,29.6,3,0,0,NA,NA,5/29/2024,Y,1,2,6,33.6,2,2,1,NA,NA,6/5/24,Y,1,1,5,32.7,3,2,2,NA,6/12/24,Y,1,1,3,33.8,2,1,4,NA,202,6/19/24,Y,1,2,5,33.7,2,1,6,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,8574,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,90,Smith,s.n.,14 Oct 1999,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2666-1,6B,2/29/24,3/9/24,4/12/24,1180069,United States,Illinois,Fulton,40.4925,-89.9022222,"40.46699902833787, -89.9485498557629",NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",4-2-4,207,5/1/2024,Y,0,1,NA,13,0,16.6,1.9,NA,NA,5/8/2024,Y,0,1,NA,17,25.1,2,NA,NA,5/15/2024,0,1,NA,19,26.4,1.9,NA,NA,NA,NA,5/22/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,207,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,8574,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,90,Smith,s.n.,14 Oct 1999,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2666-1,11B,2/29/24,3/6/24,4/12/24,1180069,United States,Illinois,Fulton,40.4925,-89.9022222,"40.46699902833787, -89.9485498557629",NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2-3-6,231,5/1/2024,Y,0,1,NA,13,7,12.4,2.2,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,3,NA,41,17.2,2,NA,NA,NA,NA,5/22/2024,Y,0,2,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,5,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,2,0,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,231,6/19/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,8574,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,90,Smith,s.n.,14 Oct 1999,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
2011-2666-1,18A,2/29/24,3/7/24,4/12/24,1180069,United States,Illinois,Fulton,40.4925,-89.9022222,"40.46699902833787, -89.9485498557629",NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2-4-3,241,5/1/2024,Y,0,1,NA,11,1,11.7,2.1,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,1,2,0.8,23,19,1.9,0,0,0,NA,5/22/2024,Y,0,2,0,NA,NA,NA,NA,NA,NA,5/29/2024,Y,0,2,0,NA,NA,NA,NA,NA,NA,6/5/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,NA,6/12/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,NA,241,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,NA,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,8574,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,90,Smith,s.n.,14 Oct 1999,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
