index,label,MaternalLine,FlowerHead,Id,Country,State,County,Latitude,Longitude,Google_latitude,Google_longitude,Locality,Location Details,PlantingDate,FirstLeafDate,TransplantDate,flwrBud_19844,flwrBud_19851,latBuds_19844,leafLong_19844,leafLong_19851,leafLong_19858,leafWide_19844,leafWide_19851,leafWide_19858,notes_19851,notes_19865,notes_19872,notes_19879,notes_19886,notes_19893,notes_19900,notes_19907,notes_19915,numDeadF_19898,numDeadF_19900,numDeadF_19902,numDeadF_19905,numDeadF_19907,numDeadF_19912,numDeadF_19915,numDeadF_19919,numDiscF_19853,numDiscF_19856,numDiscF_19858,numDiscF_19860,numDiscF_19863,numDiscF_19865,numDiscF_19867,numDiscF_19870,numDiscF_19872,numDiscF_19874,numDiscF_19877,numDiscF_19879,numDiscF_19881,numDiscF_19884,numDiscF_19886,numDiscF_19888,numDiscF_19891,numDiscF_19893,numDiscF_19895,numDiscF_19898,numDiscF_19900,numDiscF_19902,numDiscF_19905,numDiscF_19907,numDiscF_19912,numDiscF_19915,numDiscF_19919,numFlwrB_19853,numFlwrB_19856,numFlwrB_19858,numFlwrB_19860,numFlwrB_19863,numFlwrB_19865,numFlwrB_19867,numFlwrB_19870,numFlwrB_19872,numFlwrB_19874,numFlwrB_19877,numFlwrB_19879,numFlwrB_19881,numFlwrB_19884,numFlwrB_19886,numFlwrB_19888,numFlwrB_19891,numFlwrB_19893,numFlwrB_19895,numFlwrB_19898,numFlwrB_19900,numFlwrB_19902,numFlwrB_19905,numFlwrB_19907,numFlwrB_19912,numFlwrB_19915,numFlwrB_19919,numFlwrBud_19844,numLSt_19865,numLSt_19872,numLSt_19879,numLSt_19886,numLSt_19893,numLSt_19900,numLSt_19907,numLSt_19915,numLvs_19844,numLvs_19851,numLvs_19858,numRayF_19853,numRayF_19856,numRayF_19858,numRayF_19860,numRayF_19863,numRayF_19865,numRayF_19867,numRayF_19870,numRayF_19872,numRayF_19874,numRayF_19877,numRayF_19879,numRayF_19881,numRayF_19884,numRayF_19886,numRayF_19888,numRayF_19891,numRayF_19893,numRayF_19895,numRayF_19898,numRayF_19900,numRayF_19902,numRayF_19905,numRayF_19907,numRayF_19912,numRayF_19915,numRayF_19919,numRos_19844,numRos_19851,numRos_19858,numRos_19865,numRos_19872,numRos_19879,numRos_19886,numRos_19893,numRos_19900,numRos_19907,numRos_19915,numStem_19844,numStem_19851,numStem_19858,numStem_19865,numStem_19872,numStem_19879,numStem_19886,numStem_19893,numStem_19900,numStem_19907,numStem_19915,stemLength_19844,stemLength_19851,stemLength_19858,stemLength_19865,stemLength_19872,stemLength_19879,stemLength_19886,stemLength_19893,stemLength_19900,stemLength_19907,stemLength_19915,Surv_19844,Surv_19851,Surv_19865,Surv_19872,Surv_19886,Surv_19893,Surv_19900,Surv_19907,Surv_19915,Surv_NA,Taxon,Area,Bed,Position/Spot,Inventory Date,Status,Plant Count,Planting Material Type,Source,Provenance,Property,Ipen,Restriction,Date received,Quantity received,Collector,Collection Num,Collection Date,Sampling method,EO ID,EO number,Property ownership,Notes on Habitat and soil,Mother Plant/Maternal Pop,Family,Seed/Lot #,Index Seminum Year
190,8-2-5,2011-2598-1,L12A,1180001,United States,Illinois,Jersey,NA,NA,38.961398423802066, -90.51481032460987,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/8/24,4/12/24,N,Y,2,12.6,14.7,13.6,2.4,2.5,1.9,NA,NA,NA,NA,3 of 5 discs senesced,NA,NA,NA,NA,3,7,3,1,4,4,7,7,NA,0,0,0,0,0,0,1,2,3,3,3,3,4,5,5,6,7,8,4,0,4,6,3,3,0,0,NA,1,3,3,2,1,2,2,3,3,3,4,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,3,4,4,3,3,4,4,4,18,24,31,NA,0,0,0,1,2,3,2,1,1,1,0,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,7.4,20.1,36.6,44.6,46.1,45.6,46.4,46.3,45.5,45.3,45.1,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,9628,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,98,Smith,s.n.,08 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
210,9-3-4,2011-2598-1,S16A,1180001,United States,Illinois,Jersey,NA,NA,38.961398423802066, -90.51481032460987,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/7/24,4/12/24,NA,NA,0,7.4,9,13.2,0.9,1.3,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,11,12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,9628,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,98,Smith,s.n.,08 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
218,3-6-9,2011-2598-1,L14A,1180001,United States,Illinois,Jersey,NA,NA,38.961398423802066, -90.51481032460987,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/8/24,4/12/24,NA,NA,0,14.8,NA,24.6,1.8,NA,2.1,A whole datasheet was left blank.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,9,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,1,1,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,9628,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,98,Smith,s.n.,08 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
225,8-5-8,2011-2598-1,S6B,1180001,United States,Illinois,Jersey,NA,NA,38.961398423802066, -90.51481032460987,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/8/24,4/12/24,N,NA,4,13.5,NA,15.7,3,NA,2.6,A whole datasheet was left blank.,NA,NA,NA,NA,NA,NA,NA,NA,0,7,0,7,6,4,7,7,NA,0,0,0,0,0,0,0,0,1,1,1,4,4,4,7,7,7,7,7,0,8,0,2,4,3,3,NA,1,0,2,4,4,4,6,6,4,3,3,1,2,2,2,3,3,2,7,7,9,6,7,7,7,4,0,3,5,4,3,4,7,7,7,18,NA,32,NA,0,0,0,0,0,1,1,2,3,3,3,3,3,3,0,1,0,0,0,1,1,3,0,4,0,5,0,NA,3,1,3,3,1,2,3,2,2,1,NA,1,1,1,1,1,1,1,1,1,6.2,NA,32.7,51.3,62.2,61.4,62.4,62.8,62,62,61.6,Y,NA,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,9628,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,98,Smith,s.n.,08 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
250,8-5-7,2011-2598-1,S6B,1180001,United States,Illinois,Jersey,NA,NA,38.961398423802066, -90.51481032460987,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/6/24,4/12/24,N,NA,5,12,NA,13.5,1.9,NA,1.6,A whole datasheet was left blank.,NA,NA,NA,NA,NA,Primary stem not the tallest,NA,NA,1,4,1,4,3,3,3,6,NA,0,0,0,0,0,0,1,1,1,2,2,3,3,3,4,4,4,7,6,3,7,4,5,5,5,3,NA,0,1,3,3,2,2,2,4,4,1,3,4,3,3,1,1,3,3,6,5,7,7,6,4,3,7,0,3,5,4,2,4,7,8,7,24,NA,49,NA,0,0,0,0,1,1,1,1,2,1,1,0,2,2,3,3,3,0,1,1,0,1,1,1,1,1,0,NA,3,0,0,0,0,0,0,1,0,1,NA,2,2,2,2,2,2,2,2,4,4.4,NA,20.9,37.2,42.2,42.6,42.2,54.5,42.6,42.6,42.6,Y,NA,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,9628,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,98,Smith,s.n.,08 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
259,9-1-9,2011-2598-1,S10D,1180001,United States,Illinois,Jersey,NA,NA,38.961398423802066, -90.51481032460987,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/6/24,4/12/24,N,NA,0,8.8,17.4,23.7,1.6,1.4,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,11,13,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1.3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,9628,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,98,Smith,s.n.,08 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
264,5-4-10,2011-2598-1,S15B,1180001,United States,Illinois,Jersey,NA,NA,38.961398423802066, -90.51481032460987,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/9/24,4/12/24,NA,NA,0,12.1,17.2,22.1,1.4,1.7,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,9,16,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,9628,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,98,Smith,s.n.,08 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
267,2-1-12,2011-2598-1,S11C,1180001,United States,Illinois,Jersey,NA,NA,38.961398423802066, -90.51481032460987,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/7/24,4/12/24,NA,NA,0,11.4,17.6,24.1,1.6,1.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,10,12,14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,9628,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,98,Smith,s.n.,08 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
279,2-2-1,2011-2598-1,S11C,1180001,United States,Illinois,Jersey,NA,NA,38.961398423802066, -90.51481032460987,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/7/24,4/12/24,N,0,10,13.2,13.2,14.2,2.4,2.3,2.6,NA,NA,NA,Two discs nearing senescence,NA,NA,NA,NA,NA,0,9,2,11,4,9,7,11,NA,0,0,0,0,0,0,0,1,1,4,4,5,7,NA,9,11,11,10,15,6,13,4,10,7,9,6,NA,0,1,5,6,9,10,8,8,9,9,7,8,5,NA,6,4,4,5,6,7,7,6,5,7,3,8,0,5,6,5,NA,4,12,12,9,15,28,40,NA,0,0,0,0,1,1,4,4,4,2,4,3,4,NA,2,1,4,5,1,0,2,2,2,0,1,2,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,5.8,22.7,39.5,58.5,60.5,60.3,NA,60.1,60,59.6,59.6,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,9628,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,98,Smith,s.n.,08 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
288,1-3-10,2011-2598-1,L12A,1180001,United States,Illinois,Jersey,NA,NA,38.961398423802066, -90.51481032460987,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/28/24,3/5/24,4/12/24,N,0,12,13.7,13.6,13.8,2,2.1,22,Dry,NA,NA,NA,NA,NA,NA,NA,NA,1,11,10,11,11,11,11,11,0,0,0,0,0,0,0,1,1,3,3,4,5,6,8,11,11,10,10,10,0,0,0,0,2,2,2,1,1,3,4,6,8,10,8,7,6,6,4,0,0,0,0,0,2,7,5,4,5,4,4,4,6,4,0,4,9,6,3,3,4,4,4,18,42,56,0,0,0,0,0,1,1,2,3,1,2,4,6,5,3,0,0,0,1,0,0,0,1,1,0,1,1,0,3,3,3,3,2,3,3,3,3,3,1,1,1,1,1,2,1,1,1,1,1,8,18.4,21.8,27.8,28.3,27.7,27.9,26.5,27.5,27.6,35.1,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,9628,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,98,Smith,s.n.,08 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
297,2-6-7,2011-2598-1,L13B,1180001,United States,Illinois,Jersey,NA,NA,38.961398423802066, -90.51481032460987,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/21/24,4/12/24,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty pot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,Y,N,N,N,N,N,N,N,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,9628,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,98,Smith,s.n.,08 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
320,6-4-10,2011-2598-1,S17A,1180001,United States,Illinois,Jersey,NA,NA,38.961398423802066, -90.51481032460987,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/12/24,4/12/24,NA,NA,0,8.8,12.3,17.1,1.3,1.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,10,14,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,9628,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,98,Smith,s.n.,08 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
335,8-5-6,2011-2598-1,S6B,1180001,United States,Illinois,Jersey,NA,NA,38.961398423802066, -90.51481032460987,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/25/24,4/12/24,NA,NA,0,8.9,13.3,20.2,1.6,1.4,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0,8,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,9628,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,98,Smith,s.n.,08 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
356,9-3-3,2011-2598-1,S16A,1180001,United States,Illinois,Jersey,NA,NA,38.961398423802066, -90.51481032460987,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/9/24,4/12/24,N,0,2,12.1,15.6,16.2,2,2,2.3,NA,NA,Several dead leaves at base.,NA,NA,NA,NA,NA,NA,4,0,0,2,7,7,8,14,NA,0,0,0,0,0,0,0,0,0,1,1,4,5,5,7,8,10,11,8,12,13,13,9,9,8,8,NA,0,0,1,4,7,11,10,8,7,6,6,6,8,6,6,5,5,4,6,8,5,10,11,10,14,9,0,6,7,6,6,6,10,10,9,14,19,22,NA,0,0,0,0,0,0,0,1,1,3,4,1,0,5,2,2,3,3,1,3,3,1,0,2,3,3,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1.8,16.9,23.9,43.1,57.3,57.7,47.6,47.7,57.6,57.9,58.2,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,9628,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,98,Smith,s.n.,08 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
360,2-6-9,2011-2598-1,L13B,1180001,United States,Illinois,Jersey,NA,NA,38.961398423802066, -90.51481032460987,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/8/24,4/12/24,NA,NA,0,11.5,17.5,21.1,1.8,2,2.2,NA,NA,Looks wilting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,10,12,15,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,9628,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,98,Smith,s.n.,08 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
361,9-3-2,2011-2598-1,S16A,1180001,United States,Illinois,Jersey,NA,NA,38.961398423802066, -90.51481032460987,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/7/24,4/12/24,N,0,6,11.2,10.7,12.3,2.2,1.9,1.8,Dry,NA,Several dead leaves at base. Lateral stems at base are now flowering stems.,All nodes have lateral stem. Discs senesced,NA,NA,NA,NA,NA,4,4,4,8,8,8,8,8,0,0,0,0,0,1,1,3,4,4,4,4,4,4,4,4,5,6,8,4,4,4,1,1,3,4,6,2,4,3,3,1,0,1,3,4,1,3,5,5,6,3,2,6,4,2,5,5,6,6,4,7,6,5,0,13,14,14,8,10,11,12,9,28,48,80,0,0,1,1,3,3,3,1,0,0,0,0,0,0,3,3,3,2,1,1,1,1,0,2,3,2,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9.3,22.1,33.1,33.2,32,37.6,28.9,32.9,33.2,33.1,33.5,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,9628,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,98,Smith,s.n.,08 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
367,3-6-8,2011-2598-1,L14A,1180001,United States,Illinois,Jersey,NA,NA,38.961398423802066, -90.51481032460987,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/10/24,4/12/24,NA,NA,0,8.3,14.5,22,1.4,1.9,2.3,NA,NA,Several dead leaves at base.,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,7,10,11,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,1,3.2,9.3,16.1,20.8,30,45.5,60.4,93.1,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Boltonia decurrens,MBG Seed Bank,CCSD Seed Bank Freezer,NA,2023-12-01T00:00:00Z,Dormant,9628,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,NA,Project specific use only,2011-12-01T00:00:00Z,98,Smith,s.n.,08 Nov 1997,NA,NA,NA,NA,Open bottomland/floodplain,NA,Asteraceae,NA,NA
