label,index,variable_name,Date_index,values,Date
10-1-11,380,numRos,1,1,2024-05-01
10-1-11,380,numRos,2,1,2024-05-08
10-1-11,380,numRos,3,1,2024-05-15
10-1-11,380,numRos,4,1,2024-05-22
10-1-11,380,numRos,5,1,2024-05-29
10-1-11,380,numRos,6,1,2024-06-05
10-1-11,380,numRos,7,1,2024-06-12
10-1-11,380,numRos,8,1,2024-06-19
10-1-11,380,numStem,1,0,2024-05-01
10-1-11,380,numStem,2,0,2024-05-08
10-1-11,380,numStem,3,0,2024-05-15
10-1-11,380,numStem,4,0,2024-05-22
10-1-11,380,numStem,5,0,2024-05-29
10-1-11,380,numStem,6,0,2024-06-05
10-1-11,380,numStem,7,0,2024-06-12
10-1-11,380,numStem,8,0,2024-06-19
10-1-11,380,stemLength,1,NA,2024-05-01
10-1-11,380,stemLength,2,NA,2024-05-08
10-1-11,380,stemLength,3,NA,2024-05-15
10-1-11,380,stemLength,4,NA,2024-05-22
10-1-11,380,stemLength,5,NA,2024-05-29
10-1-11,380,stemLength,6,NA,2024-06-05
10-1-11,380,stemLength,7,NA,2024-06-12
10-1-11,380,stemLength,8,NA,2024-06-19
8-6-11,381,leafLong,1,12,2024-05-01
8-6-11,381,leafLong,2,15.6,2024-05-08
8-6-11,381,leafLong,3,17.1,2024-05-15
8-6-11,381,leafWide,1,1.6,2024-05-01
8-6-11,381,leafWide,2,1.7,2024-05-08
8-6-11,381,leafWide,3,1.9,2024-05-15
8-6-11,381,numDiscF,3,0,2024-05-15
8-6-11,381,numDiscF,4,0,2024-05-22
8-6-11,381,numDiscF,5,0,2024-05-29
8-6-11,381,numDiscF,6,4,2024-06-05
8-6-11,381,numDiscF,7,9,2024-06-12
8-6-11,381,numDiscF,8,14,2024-06-19
8-6-11,381,numFlwrB,1,NA,2024-05-01
8-6-11,381,numFlwrB,2,0,2024-05-08
8-6-11,381,numFlwrB,3,0,2024-05-15
8-6-11,381,numFlwrB,4,9,2024-05-22
8-6-11,381,numFlwrB,5,12,2024-05-29
8-6-11,381,numFlwrB,6,13,2024-06-05
8-6-11,381,numFlwrB,7,6,2024-06-12
8-6-11,381,numFlwrB,8,9,2024-06-19
8-6-11,381,numLSt,4,7,2024-05-22
8-6-11,381,numLSt,5,8,2024-05-29
8-6-11,381,numLSt,6,6,2024-06-05
8-6-11,381,numLSt,7,7,2024-06-12
8-6-11,381,numLSt,8,7,2024-06-19
8-6-11,381,numLvs,1,9,2024-05-01
8-6-11,381,numLvs,2,15,2024-05-08
8-6-11,381,numLvs,3,23,2024-05-15
8-6-11,381,numRayF,3,0,2024-05-15
8-6-11,381,numRayF,4,0,2024-05-22
8-6-11,381,numRayF,5,2,2024-05-29
8-6-11,381,numRayF,6,2,2024-06-05
8-6-11,381,numRayF,7,6,2024-06-12
8-6-11,381,numRayF,8,3,2024-06-19
8-6-11,381,numRos,1,1,2024-05-01
8-6-11,381,numRos,2,0,2024-05-08
8-6-11,381,numRos,3,0,2024-05-15
8-6-11,381,numRos,4,0,2024-05-22
8-6-11,381,numRos,5,0,2024-05-29
8-6-11,381,numRos,6,0,2024-06-05
8-6-11,381,numRos,7,0,2024-06-12
8-6-11,381,numRos,8,1,2024-06-19
8-6-11,381,numStem,1,0,2024-05-01
8-6-11,381,numStem,2,1,2024-05-08
8-6-11,381,numStem,3,1,2024-05-15
8-6-11,381,numStem,4,1,2024-05-22
8-6-11,381,numStem,5,1,2024-05-29
8-6-11,381,numStem,6,1,2024-06-05
8-6-11,381,numStem,7,1,2024-06-12
8-6-11,381,numStem,8,1,2024-06-19
8-6-11,381,stemLength,1,NA,2024-05-01
8-6-11,381,stemLength,2,7.2,2024-05-08
8-6-11,381,stemLength,3,20.7,2024-05-15
8-6-11,381,stemLength,4,45.8,2024-05-22
8-6-11,381,stemLength,5,52.2,2024-05-29
8-6-11,381,stemLength,6,53.8,2024-06-05
8-6-11,381,stemLength,7,43.4,2024-06-12
8-6-11,381,stemLength,8,53,2024-06-19
3-4-7,382,leafLong,1,6.8,2024-05-01
3-4-7,382,leafLong,2,11.8,2024-05-08
3-4-7,382,leafLong,3,18.1,2024-05-15
3-4-7,382,leafWide,1,1.3,2024-05-01
3-4-7,382,leafWide,2,1.7,2024-05-08
3-4-7,382,leafWide,3,2.2,2024-05-15
3-4-7,382,numDiscF,3,0,2024-05-15
3-4-7,382,numDiscF,4,NA,2024-05-22
3-4-7,382,numDiscF,5,0,2024-05-29
3-4-7,382,numDiscF,6,NA,2024-06-05
3-4-7,382,numDiscF,7,NA,2024-06-12
3-4-7,382,numDiscF,8,NA,2024-06-19
3-4-7,382,numFlwrB,1,NA,2024-05-01
3-4-7,382,numFlwrB,2,NA,2024-05-08
3-4-7,382,numFlwrB,3,0,2024-05-15
3-4-7,382,numFlwrB,4,NA,2024-05-22
3-4-7,382,numFlwrB,5,0,2024-05-29
3-4-7,382,numFlwrB,6,NA,2024-06-05
3-4-7,382,numFlwrB,7,NA,2024-06-12
3-4-7,382,numFlwrB,8,NA,2024-06-19
3-4-7,382,numLSt,4,0,2024-05-22
3-4-7,382,numLSt,5,0,2024-05-29
3-4-7,382,numLSt,6,NA,2024-06-05
3-4-7,382,numLSt,7,NA,2024-06-12
3-4-7,382,numLSt,8,NA,2024-06-19
3-4-7,382,numLvs,1,6,2024-05-01
3-4-7,382,numLvs,2,9,2024-05-08
3-4-7,382,numLvs,3,10,2024-05-15
3-4-7,382,numRayF,3,0,2024-05-15
3-4-7,382,numRayF,4,NA,2024-05-22
3-4-7,382,numRayF,5,0,2024-05-29
3-4-7,382,numRayF,6,NA,2024-06-05
3-4-7,382,numRayF,7,NA,2024-06-12
3-4-7,382,numRayF,8,NA,2024-06-19
3-4-7,382,numRos,1,1,2024-05-01
3-4-7,382,numRos,2,1,2024-05-08
3-4-7,382,numRos,3,0,2024-05-15
3-4-7,382,numRos,4,1,2024-05-22
3-4-7,382,numRos,5,0,2024-05-29
3-4-7,382,numRos,6,1,2024-06-05
3-4-7,382,numRos,7,1,2024-06-12
3-4-7,382,numRos,8,1,2024-06-19
3-4-7,382,numStem,1,0,2024-05-01
3-4-7,382,numStem,2,0,2024-05-08
3-4-7,382,numStem,3,1,2024-05-15
3-4-7,382,numStem,4,0,2024-05-22
3-4-7,382,numStem,5,1,2024-05-29
3-4-7,382,numStem,6,0,2024-06-05
3-4-7,382,numStem,7,0,2024-06-12
3-4-7,382,numStem,8,0,2024-06-19
3-4-7,382,stemLength,1,NA,2024-05-01
3-4-7,382,stemLength,2,NA,2024-05-08
3-4-7,382,stemLength,3,1.8,2024-05-15
3-4-7,382,stemLength,4,NA,2024-05-22
3-4-7,382,stemLength,5,1.6,2024-05-29
3-4-7,382,stemLength,6,NA,2024-06-05
3-4-7,382,stemLength,7,NA,2024-06-12
3-4-7,382,stemLength,8,NA,2024-06-19
6-2-10,383,leafLong,1,11.3,2024-05-01
6-2-10,383,leafLong,2,17.1,2024-05-08
6-2-10,383,leafLong,3,23,2024-05-15
6-2-10,383,leafWide,1,1.9,2024-05-01
6-2-10,383,leafWide,2,2.2,2024-05-08
6-2-10,383,leafWide,3,2.1,2024-05-15
6-2-10,383,numDiscF,3,NA,2024-05-15
6-2-10,383,numDiscF,4,NA,2024-05-22
6-2-10,383,numDiscF,5,NA,2024-05-29
6-2-10,383,numDiscF,6,NA,2024-06-05
6-2-10,383,numDiscF,7,NA,2024-06-12
6-2-10,383,numDiscF,8,NA,2024-06-19
6-2-10,383,numFlwrB,1,NA,2024-05-01
6-2-10,383,numFlwrB,2,NA,2024-05-08
6-2-10,383,numFlwrB,3,NA,2024-05-15
6-2-10,383,numFlwrB,4,NA,2024-05-22
6-2-10,383,numFlwrB,5,NA,2024-05-29
6-2-10,383,numFlwrB,6,NA,2024-06-05
6-2-10,383,numFlwrB,7,NA,2024-06-12
6-2-10,383,numFlwrB,8,NA,2024-06-19
6-2-10,383,numLSt,4,0,2024-05-22
6-2-10,383,numLSt,5,0,2024-05-29
6-2-10,383,numLSt,6,NA,2024-06-05
6-2-10,383,numLSt,7,NA,2024-06-12
6-2-10,383,numLSt,8,NA,2024-06-19
6-2-10,383,numLvs,1,9,2024-05-01
6-2-10,383,numLvs,2,12,2024-05-08
6-2-10,383,numLvs,3,15,2024-05-15
6-2-10,383,numRayF,3,NA,2024-05-15
6-2-10,383,numRayF,4,NA,2024-05-22
6-2-10,383,numRayF,5,NA,2024-05-29
6-2-10,383,numRayF,6,NA,2024-06-05
6-2-10,383,numRayF,7,NA,2024-06-12
6-2-10,383,numRayF,8,NA,2024-06-19
6-2-10,383,numRos,1,1,2024-05-01
6-2-10,383,numRos,2,1,2024-05-08
6-2-10,383,numRos,3,1,2024-05-15
6-2-10,383,numRos,4,1,2024-05-22
6-2-10,383,numRos,5,1,2024-05-29
6-2-10,383,numRos,6,1,2024-06-05
6-2-10,383,numRos,7,1,2024-06-12
6-2-10,383,numRos,8,1,2024-06-19
6-2-10,383,numStem,1,0,2024-05-01
6-2-10,383,numStem,2,0,2024-05-08
6-2-10,383,numStem,3,0,2024-05-15
6-2-10,383,numStem,4,0,2024-05-22
6-2-10,383,numStem,5,0,2024-05-29
6-2-10,383,numStem,6,0,2024-06-05
6-2-10,383,numStem,7,0,2024-06-12
6-2-10,383,numStem,8,0,2024-06-19
6-2-10,383,stemLength,1,NA,2024-05-01
6-2-10,383,stemLength,2,NA,2024-05-08
6-2-10,383,stemLength,3,NA,2024-05-15
6-2-10,383,stemLength,4,NA,2024-05-22
6-2-10,383,stemLength,5,NA,2024-05-29
6-2-10,383,stemLength,6,NA,2024-06-05
6-2-10,383,stemLength,7,NA,2024-06-12
6-2-10,383,stemLength,8,NA,2024-06-19
4-4-10,384,leafLong,1,15,2024-05-01
4-4-10,384,leafLong,2,22.6,2024-05-08
4-4-10,384,leafLong,3,24.1,2024-05-15
4-4-10,384,leafWide,1,2.6,2024-05-01
4-4-10,384,leafWide,2,3.1,2024-05-08
4-4-10,384,leafWide,3,3.1,2024-05-15
4-4-10,384,numDiscF,3,0,2024-05-15
4-4-10,384,numDiscF,4,0,2024-05-22
4-4-10,384,numDiscF,5,0,2024-05-29
4-4-10,384,numDiscF,6,0,2024-06-05
4-4-10,384,numDiscF,7,0,2024-06-12
4-4-10,384,numDiscF,8,0,2024-06-19
4-4-10,384,numFlwrB,1,NA,2024-05-01
4-4-10,384,numFlwrB,2,0,2024-05-08
4-4-10,384,numFlwrB,3,0,2024-05-15
4-4-10,384,numFlwrB,4,0,2024-05-22
4-4-10,384,numFlwrB,5,0,2024-05-29
4-4-10,384,numFlwrB,6,0,2024-06-05
4-4-10,384,numFlwrB,7,0,2024-06-12
4-4-10,384,numFlwrB,8,0,2024-06-19
4-4-10,384,numLSt,4,0,2024-05-22
4-4-10,384,numLSt,5,0,2024-05-29
4-4-10,384,numLSt,6,0,2024-06-05
4-4-10,384,numLSt,7,0,2024-06-12
4-4-10,384,numLSt,8,5,2024-06-19
4-4-10,384,numLvs,1,8,2024-05-01
4-4-10,384,numLvs,2,14,2024-05-08
4-4-10,384,numLvs,3,16,2024-05-15
4-4-10,384,numRayF,3,0,2024-05-15
4-4-10,384,numRayF,4,0,2024-05-22
4-4-10,384,numRayF,5,0,2024-05-29
4-4-10,384,numRayF,6,0,2024-06-05
4-4-10,384,numRayF,7,0,2024-06-12
4-4-10,384,numRayF,8,0,2024-06-19
4-4-10,384,numRos,1,1,2024-05-01
4-4-10,384,numRos,2,0,2024-05-08
4-4-10,384,numRos,3,0,2024-05-15
4-4-10,384,numRos,4,0,2024-05-22
4-4-10,384,numRos,5,0,2024-05-29
4-4-10,384,numRos,6,0,2024-06-05
4-4-10,384,numRos,7,0,2024-06-12
4-4-10,384,numRos,8,1,2024-06-19
4-4-10,384,numStem,1,0,2024-05-01
4-4-10,384,numStem,2,1,2024-05-08
4-4-10,384,numStem,3,1,2024-05-15
4-4-10,384,numStem,4,1,2024-05-22
4-4-10,384,numStem,5,1,2024-05-29
4-4-10,384,numStem,6,1,2024-06-05
4-4-10,384,numStem,7,1,2024-06-12
4-4-10,384,numStem,8,1,2024-06-19
4-4-10,384,stemLength,1,NA,2024-05-01
4-4-10,384,stemLength,2,2,2024-05-08
4-4-10,384,stemLength,3,1.7,2024-05-15
4-4-10,384,stemLength,4,18.2,2024-05-22
4-4-10,384,stemLength,5,30.3,2024-05-29
4-4-10,384,stemLength,6,43.8,2024-06-05
4-4-10,384,stemLength,7,47,2024-06-12
4-4-10,384,stemLength,8,70,2024-06-19
10-2-5,385,leafLong,1,9.7,2024-05-01
10-2-5,385,leafLong,2,15.1,2024-05-08
10-2-5,385,leafLong,3,18.3,2024-05-15
10-2-5,385,leafWide,1,1.9,2024-05-01
10-2-5,385,leafWide,2,1.9,2024-05-08
10-2-5,385,leafWide,3,1.8,2024-05-15
10-2-5,385,numDiscF,3,NA,2024-05-15
10-2-5,385,numDiscF,4,NA,2024-05-22
10-2-5,385,numDiscF,5,NA,2024-05-29
10-2-5,385,numDiscF,6,NA,2024-06-05
10-2-5,385,numDiscF,7,NA,2024-06-12
10-2-5,385,numDiscF,8,NA,2024-06-19
10-2-5,385,numFlwrB,1,NA,2024-05-01
10-2-5,385,numFlwrB,2,NA,2024-05-08
10-2-5,385,numFlwrB,3,NA,2024-05-15
10-2-5,385,numFlwrB,4,NA,2024-05-22
10-2-5,385,numFlwrB,5,NA,2024-05-29
10-2-5,385,numFlwrB,6,NA,2024-06-05
10-2-5,385,numFlwrB,7,NA,2024-06-12
10-2-5,385,numFlwrB,8,NA,2024-06-19
10-2-5,385,numLSt,4,0,2024-05-22
10-2-5,385,numLSt,5,0,2024-05-29
10-2-5,385,numLSt,6,NA,2024-06-05
10-2-5,385,numLSt,7,NA,2024-06-12
10-2-5,385,numLSt,8,NA,2024-06-19
10-2-5,385,numLvs,1,10,2024-05-01
10-2-5,385,numLvs,2,11,2024-05-08
10-2-5,385,numLvs,3,12,2024-05-15
10-2-5,385,numRayF,3,NA,2024-05-15
10-2-5,385,numRayF,4,NA,2024-05-22
10-2-5,385,numRayF,5,NA,2024-05-29
10-2-5,385,numRayF,6,NA,2024-06-05
10-2-5,385,numRayF,7,NA,2024-06-12
10-2-5,385,numRayF,8,NA,2024-06-19
10-2-5,385,numRos,1,1,2024-05-01
10-2-5,385,numRos,2,1,2024-05-08
10-2-5,385,numRos,3,1,2024-05-15
10-2-5,385,numRos,4,1,2024-05-22
10-2-5,385,numRos,5,1,2024-05-29
10-2-5,385,numRos,6,1,2024-06-05
10-2-5,385,numRos,7,1,2024-06-12
10-2-5,385,numRos,8,1,2024-06-19
10-2-5,385,numStem,1,0,2024-05-01
10-2-5,385,numStem,2,0,2024-05-08
10-2-5,385,numStem,3,0,2024-05-15
10-2-5,385,numStem,4,0,2024-05-22
10-2-5,385,numStem,5,0,2024-05-29
10-2-5,385,numStem,6,0,2024-06-05
10-2-5,385,numStem,7,0,2024-06-12
10-2-5,385,numStem,8,0,2024-06-19
10-2-5,385,stemLength,1,NA,2024-05-01
10-2-5,385,stemLength,2,NA,2024-05-08
10-2-5,385,stemLength,3,NA,2024-05-15
10-2-5,385,stemLength,4,NA,2024-05-22
10-2-5,385,stemLength,5,NA,2024-05-29
10-2-5,385,stemLength,6,NA,2024-06-05
10-2-5,385,stemLength,7,NA,2024-06-12
10-2-5,385,stemLength,8,NA,2024-06-19
5-4-9,386,leafLong,1,14,2024-05-01
5-4-9,386,leafLong,2,17.8,2024-05-08
5-4-9,386,leafLong,3,22.6,2024-05-15
5-4-9,386,leafWide,1,1.8,2024-05-01
5-4-9,386,leafWide,2,2.2,2024-05-08
5-4-9,386,leafWide,3,2.1,2024-05-15
5-4-9,386,numDiscF,3,NA,2024-05-15
5-4-9,386,numDiscF,4,NA,2024-05-22
5-4-9,386,numDiscF,5,NA,2024-05-29
5-4-9,386,numDiscF,6,NA,2024-06-05
5-4-9,386,numDiscF,7,NA,2024-06-12
5-4-9,386,numDiscF,8,NA,2024-06-19
5-4-9,386,numFlwrB,1,NA,2024-05-01
5-4-9,386,numFlwrB,2,NA,2024-05-08
5-4-9,386,numFlwrB,3,NA,2024-05-15
5-4-9,386,numFlwrB,4,NA,2024-05-22
5-4-9,386,numFlwrB,5,NA,2024-05-29
5-4-9,386,numFlwrB,6,NA,2024-06-05
5-4-9,386,numFlwrB,7,NA,2024-06-12
5-4-9,386,numFlwrB,8,NA,2024-06-19
5-4-9,386,numLSt,4,0,2024-05-22
5-4-9,386,numLSt,5,0,2024-05-29
5-4-9,386,numLSt,6,NA,2024-06-05
5-4-9,386,numLSt,7,NA,2024-06-12
5-4-9,386,numLSt,8,NA,2024-06-19
5-4-9,386,numLvs,1,10,2024-05-01
5-4-9,386,numLvs,2,16,2024-05-08
5-4-9,386,numLvs,3,16,2024-05-15
5-4-9,386,numRayF,3,NA,2024-05-15
5-4-9,386,numRayF,4,NA,2024-05-22
5-4-9,386,numRayF,5,NA,2024-05-29
5-4-9,386,numRayF,6,NA,2024-06-05
5-4-9,386,numRayF,7,NA,2024-06-12
5-4-9,386,numRayF,8,NA,2024-06-19
5-4-9,386,numRos,1,1,2024-05-01
5-4-9,386,numRos,2,1,2024-05-08
5-4-9,386,numRos,3,1,2024-05-15
5-4-9,386,numRos,4,1,2024-05-22
5-4-9,386,numRos,5,1,2024-05-29
5-4-9,386,numRos,6,1,2024-06-05
5-4-9,386,numRos,7,1,2024-06-12
5-4-9,386,numRos,8,1,2024-06-19
5-4-9,386,numStem,1,0,2024-05-01
5-4-9,386,numStem,2,0,2024-05-08
5-4-9,386,numStem,3,0,2024-05-15
5-4-9,386,numStem,4,0,2024-05-22
5-4-9,386,numStem,5,0,2024-05-29
5-4-9,386,numStem,6,0,2024-06-05
5-4-9,386,numStem,7,0,2024-06-12
5-4-9,386,numStem,8,0,2024-06-19
5-4-9,386,stemLength,1,NA,2024-05-01
5-4-9,386,stemLength,2,NA,2024-05-08
5-4-9,386,stemLength,3,NA,2024-05-15
5-4-9,386,stemLength,4,NA,2024-05-22
5-4-9,386,stemLength,5,NA,2024-05-29
5-4-9,386,stemLength,6,NA,2024-06-05
5-4-9,386,stemLength,7,NA,2024-06-12
5-4-9,386,stemLength,8,NA,2024-06-19
4-6-11,387,leafLong,1,9.5,2024-05-01
4-6-11,387,leafLong,2,11.8,2024-05-08
4-6-11,387,leafLong,3,16.4,2024-05-15
4-6-11,387,leafWide,1,1.8,2024-05-01
4-6-11,387,leafWide,2,1.8,2024-05-08
4-6-11,387,leafWide,3,1.5,2024-05-15
4-6-11,387,numDiscF,3,NA,2024-05-15
4-6-11,387,numDiscF,4,NA,2024-05-22
4-6-11,387,numDiscF,5,NA,2024-05-29
4-6-11,387,numDiscF,6,NA,2024-06-05
4-6-11,387,numDiscF,7,NA,2024-06-12
4-6-11,387,numDiscF,8,NA,2024-06-19
4-6-11,387,numFlwrB,1,NA,2024-05-01
4-6-11,387,numFlwrB,2,NA,2024-05-08
4-6-11,387,numFlwrB,3,NA,2024-05-15
4-6-11,387,numFlwrB,4,NA,2024-05-22
4-6-11,387,numFlwrB,5,NA,2024-05-29
4-6-11,387,numFlwrB,6,NA,2024-06-05
4-6-11,387,numFlwrB,7,NA,2024-06-12
4-6-11,387,numFlwrB,8,NA,2024-06-19
4-6-11,387,numLSt,4,0,2024-05-22
4-6-11,387,numLSt,5,0,2024-05-29
4-6-11,387,numLSt,6,NA,2024-06-05
4-6-11,387,numLSt,7,NA,2024-06-12
4-6-11,387,numLSt,8,NA,2024-06-19
4-6-11,387,numLvs,1,10,2024-05-01
4-6-11,387,numLvs,2,12,2024-05-08
4-6-11,387,numLvs,3,15,2024-05-15
4-6-11,387,numRayF,3,NA,2024-05-15
4-6-11,387,numRayF,4,NA,2024-05-22
4-6-11,387,numRayF,5,NA,2024-05-29
4-6-11,387,numRayF,6,NA,2024-06-05
4-6-11,387,numRayF,7,NA,2024-06-12
4-6-11,387,numRayF,8,NA,2024-06-19
4-6-11,387,numRos,1,1,2024-05-01
4-6-11,387,numRos,2,1,2024-05-08
4-6-11,387,numRos,3,1,2024-05-15
4-6-11,387,numRos,4,1,2024-05-22
4-6-11,387,numRos,5,1,2024-05-29
4-6-11,387,numRos,6,1,2024-06-05
4-6-11,387,numRos,7,1,2024-06-12
4-6-11,387,numRos,8,1,2024-06-19
4-6-11,387,numStem,1,0,2024-05-01
4-6-11,387,numStem,2,0,2024-05-08
4-6-11,387,numStem,3,0,2024-05-15
4-6-11,387,numStem,4,0,2024-05-22
4-6-11,387,numStem,5,0,2024-05-29
4-6-11,387,numStem,6,0,2024-06-05
4-6-11,387,numStem,7,0,2024-06-12
4-6-11,387,numStem,8,0,2024-06-19
4-6-11,387,stemLength,1,NA,2024-05-01
4-6-11,387,stemLength,2,NA,2024-05-08
4-6-11,387,stemLength,3,NA,2024-05-15
4-6-11,387,stemLength,4,NA,2024-05-22
4-6-11,387,stemLength,5,NA,2024-05-29
4-6-11,387,stemLength,6,NA,2024-06-05
4-6-11,387,stemLength,7,NA,2024-06-12
4-6-11,387,stemLength,8,NA,2024-06-19
9-6-2,388,leafLong,1,10.2,2024-05-01
9-6-2,388,leafLong,2,15.2,2024-05-08
9-6-2,388,leafLong,3,18.7,2024-05-15
9-6-2,388,leafWide,1,1.7,2024-05-01
9-6-2,388,leafWide,2,2,2024-05-08
9-6-2,388,leafWide,3,1.7,2024-05-15
9-6-2,388,numDiscF,3,NA,2024-05-15
9-6-2,388,numDiscF,4,NA,2024-05-22
9-6-2,388,numDiscF,5,NA,2024-05-29
9-6-2,388,numDiscF,6,NA,2024-06-05
9-6-2,388,numDiscF,7,NA,2024-06-12
9-6-2,388,numDiscF,8,NA,2024-06-19
9-6-2,388,numFlwrB,1,NA,2024-05-01
9-6-2,388,numFlwrB,2,NA,2024-05-08
9-6-2,388,numFlwrB,3,NA,2024-05-15
9-6-2,388,numFlwrB,4,NA,2024-05-22
9-6-2,388,numFlwrB,5,NA,2024-05-29
9-6-2,388,numFlwrB,6,NA,2024-06-05
9-6-2,388,numFlwrB,7,NA,2024-06-12
9-6-2,388,numFlwrB,8,NA,2024-06-19
9-6-2,388,numLSt,4,0,2024-05-22
9-6-2,388,numLSt,5,0,2024-05-29
9-6-2,388,numLSt,6,NA,2024-06-05
9-6-2,388,numLSt,7,NA,2024-06-12
9-6-2,388,numLSt,8,NA,2024-06-19
9-6-2,388,numLvs,1,12,2024-05-01
9-6-2,388,numLvs,2,14,2024-05-08
9-6-2,388,numLvs,3,18,2024-05-15
9-6-2,388,numRayF,3,NA,2024-05-15
9-6-2,388,numRayF,4,NA,2024-05-22
9-6-2,388,numRayF,5,NA,2024-05-29
9-6-2,388,numRayF,6,NA,2024-06-05
9-6-2,388,numRayF,7,NA,2024-06-12
9-6-2,388,numRayF,8,NA,2024-06-19
9-6-2,388,numRos,1,1,2024-05-01
9-6-2,388,numRos,2,1,2024-05-08
9-6-2,388,numRos,3,1,2024-05-15
9-6-2,388,numRos,4,1,2024-05-22
9-6-2,388,numRos,5,1,2024-05-29
9-6-2,388,numRos,6,1,2024-06-05
9-6-2,388,numRos,7,1,2024-06-12
9-6-2,388,numRos,8,1,2024-06-19
9-6-2,388,numStem,1,0,2024-05-01
9-6-2,388,numStem,2,0,2024-05-08
9-6-2,388,numStem,3,0,2024-05-15
9-6-2,388,numStem,4,0,2024-05-22
9-6-2,388,numStem,5,0,2024-05-29
9-6-2,388,numStem,6,0,2024-06-05
9-6-2,388,numStem,7,0,2024-06-12
9-6-2,388,numStem,8,0,2024-06-19
9-6-2,388,stemLength,1,NA,2024-05-01
9-6-2,388,stemLength,2,NA,2024-05-08
9-6-2,388,stemLength,3,NA,2024-05-15
9-6-2,388,stemLength,4,NA,2024-05-22
9-6-2,388,stemLength,5,NA,2024-05-29
9-6-2,388,stemLength,6,NA,2024-06-05
9-6-2,388,stemLength,7,NA,2024-06-12
9-6-2,388,stemLength,8,NA,2024-06-19
7-6-11,389,leafLong,1,12.8,2024-05-01
7-6-11,389,leafLong,2,16.8,2024-05-08
7-6-11,389,leafLong,3,17.2,2024-05-15
7-6-11,389,leafWide,1,2.3,2024-05-01
7-6-11,389,leafWide,2,2.4,2024-05-08
7-6-11,389,leafWide,3,2.6,2024-05-15
7-6-11,389,numDiscF,3,0,2024-05-15
7-6-11,389,numDiscF,4,0,2024-05-22
7-6-11,389,numDiscF,5,0,2024-05-29
7-6-11,389,numDiscF,6,1,2024-06-05
7-6-11,389,numDiscF,7,5,2024-06-12
7-6-11,389,numDiscF,8,10,2024-06-19
7-6-11,389,numFlwrB,1,0,2024-05-01
7-6-11,389,numFlwrB,2,0,2024-05-08
7-6-11,389,numFlwrB,3,0,2024-05-15
7-6-11,389,numFlwrB,4,5,2024-05-22
7-6-11,389,numFlwrB,5,10,2024-05-29
7-6-11,389,numFlwrB,6,5,2024-06-05
7-6-11,389,numFlwrB,7,3,2024-06-12
7-6-11,389,numFlwrB,8,5,2024-06-19
7-6-11,389,numLSt,4,5,2024-05-22
7-6-11,389,numLSt,5,6,2024-05-29
7-6-11,389,numLSt,6,6,2024-06-05
7-6-11,389,numLSt,7,5,2024-06-12
7-6-11,389,numLSt,8,5,2024-06-19
7-6-11,389,numLvs,1,11,2024-05-01
7-6-11,389,numLvs,2,19,2024-05-08
7-6-11,389,numLvs,3,20,2024-05-15
7-6-11,389,numRayF,3,0,2024-05-15
7-6-11,389,numRayF,4,0,2024-05-22
7-6-11,389,numRayF,5,1,2024-05-29
7-6-11,389,numRayF,6,4,2024-06-05
7-6-11,389,numRayF,7,5,2024-06-12
7-6-11,389,numRayF,8,0,2024-06-19
7-6-11,389,numRos,1,0,2024-05-01
7-6-11,389,numRos,2,0,2024-05-08
7-6-11,389,numRos,3,0,2024-05-15
7-6-11,389,numRos,4,0,2024-05-22
7-6-11,389,numRos,5,1,2024-05-29
7-6-11,389,numRos,6,0,2024-06-05
7-6-11,389,numRos,7,0,2024-06-12
7-6-11,389,numRos,8,1,2024-06-19
7-6-11,389,numStem,1,1,2024-05-01
7-6-11,389,numStem,2,1,2024-05-08
7-6-11,389,numStem,3,1,2024-05-15
7-6-11,389,numStem,4,1,2024-05-22
7-6-11,389,numStem,5,1,2024-05-29
7-6-11,389,numStem,6,1,2024-06-05
7-6-11,389,numStem,7,1,2024-06-12
7-6-11,389,numStem,8,1,2024-06-19
7-6-11,389,stemLength,1,1.7,2024-05-01
7-6-11,389,stemLength,2,7.6,2024-05-08
7-6-11,389,stemLength,3,19.4,2024-05-15
7-6-11,389,stemLength,4,35.3,2024-05-22
7-6-11,389,stemLength,5,45.7,2024-05-29
7-6-11,389,stemLength,6,47.6,2024-06-05
7-6-11,389,stemLength,7,38.4,2024-06-12
7-6-11,389,stemLength,8,46,2024-06-19
3-2-8,390,leafLong,1,7.1,2024-05-01
3-2-8,390,leafLong,2,14.1,2024-05-08
3-2-8,390,leafLong,3,17.6,2024-05-15
3-2-8,390,leafWide,1,1.2,2024-05-01
3-2-8,390,leafWide,2,2.3,2024-05-08
3-2-8,390,leafWide,3,2.9,2024-05-15
3-2-8,390,numDiscF,3,0,2024-05-15
3-2-8,390,numDiscF,4,0,2024-05-22
3-2-8,390,numDiscF,5,0,2024-05-29
3-2-8,390,numDiscF,6,0,2024-06-05
3-2-8,390,numDiscF,7,NA,2024-06-12
3-2-8,390,numDiscF,8,NA,2024-06-19
3-2-8,390,numFlwrB,1,NA,2024-05-01
3-2-8,390,numFlwrB,2,0,2024-05-08
3-2-8,390,numFlwrB,3,0,2024-05-15
3-2-8,390,numFlwrB,4,0,2024-05-22
3-2-8,390,numFlwrB,5,0,2024-05-29
3-2-8,390,numFlwrB,6,0,2024-06-05
3-2-8,390,numFlwrB,7,NA,2024-06-12
