Sample_Name,Ps,Pn,Pd,Pop,Pop_Index,Sample_Species,fastq,GVCF,index,MaternalLine,FlowerHead,Country,State,County,Latitude,Longitude,Google_latitude,Google_longitude,Locality,Location_Details,PlantingDate,FirstLeafDate,Collection_Date,Collector,Adapted_Longitude,Adapted_Latitude,Pop_Name,Load_type
Boltonia_177,0.09502906762245217,0.07190899578147932,0.026024557706478248,McClugage Bridge (1999),Pop_14,B. decurrens,TRUE,TRUE,177,2011-2618-1,4A,United States,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,NA,"McClugage Bridge, Maternal lines = 30, Seedheads = 90; 4 packets",2/29/24,3/8/24,1999-11-11T00:00:00Z,Smith,-89.5519444,40.7222223,14 - McClugage Bridge (1999),Homozygous Load
Boltonia_178,0.09250458817859122,0.06931272992912095,0.023931023559145784,Fairmont City (1997),Pop_01,B. decurrens,TRUE,TRUE,178,2011-2599-1,11,United States,Illinois,Saint Clair,38.6494444,-90.1161111,38.6515072789885,-90.10298738781108,NA,"Fairmont City, Maternal lines = 28, Seedheads = 28; 2 packets",2/29/24,3/7/24,1997-12-05T00:00:00Z,Smith,-90.1161111,38.6494444,1 - Fairmont City (1997),Homozygous Load
Boltonia_179,0.09596789766438553,0.07104521911957301,0.026885385892059032,Anderson Lake (2000),Pop_11,B. decurrens,TRUE,TRUE,179,2011-2613-1,3A,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20813714639404,-90.18724497777134,NA,"Anderson Lake, Maternal lines = 30, Seedheads = 61; 2 packets",2/29/24,3/9/24,2000-10-01T00:00:00Z,Smith,-90.1994444,40.2047222,11 - Anderson Lake (2000),Homozygous Load
Boltonia_180,0.09493487062827825,0.06957926672765204,0.02576286593806169,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,180,2011-2629-1,1C,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/6/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Homozygous Load
Boltonia_181,0.09379194709896807,0.0703476166345287,0.026403322108133793,McClugage Bridge (1999),Pop_14,B. decurrens,TRUE,TRUE,181,2011-2618-1,1B,United States,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,NA,"McClugage Bridge, Maternal lines = 30, Seedheads = 90; 4 packets",2/28/24,3/12/24,1999-11-11T00:00:00Z,Smith,-89.5519444,40.7222223,14 - McClugage Bridge (1999),Homozygous Load
Boltonia_182,0.10643004381730178,0.0783683999236586,0.031086227437693258,Hennepin Bridge (1999),Pop_17,B. decurrens,TRUE,TRUE,182,2011-2623-1,11A,United States,Illinois,Hennepin,NA,NA,41.34414603458205,-89.55849691836283,NA,"Hennepin Bridge, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/8/24,1999-11-11T00:00:00Z,Smith,-89.55849691836283,41.34414603458205,17 - Hennepin Bridge (1999),Homozygous Load
Boltonia_183,0.0925328472768434,0.06884546788725164,0.025714659559669166,Beardstown (1997),Pop_07,B. decurrens,TRUE,TRUE,183,2011-2636-1,22,United States,Illinois,Cass,40.010555600000004,-90.4458333,40.0178975293398,-90.42445029519196,NA,"Beardstown, Maternal lines = 52, Seedheads = 53; 3 packets",2/29/24,3/7/24,1997-11-21T00:00:00Z,Smith,-90.4458333,40.010555600000004,7 - Beardstown (1997),Homozygous Load
Boltonia_184,0.10729508621379892,0.0796681781387176,0.03039756488922863,Horseshoe Lake (2000),Pop_02,B. decurrens,TRUE,TRUE,184,2011-2609-1,18C,United States,Illinois,Madison,38.6891666,-90.0972222,38.69652811427051,-90.085926104309,NA,"Horseshoe Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/10/24,2000-11-01T00:00:00Z,Smith,-90.0972222,38.6891666,2 - Horseshoe Lake (2000),Homozygous Load
Boltonia_185,0.09878281784028271,0.07227754049055933,0.027525842062131135,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,185,2011-2650-1,21A,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/9/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Homozygous Load
Boltonia_186,0.10153180012025816,0.0748589987429993,0.029722675591733295,Cooper Park (2000),Pop_13,B. decurrens,TRUE,TRUE,186,2011-2661-1,12A,United States,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",3/1/24,3/8/24,2000-10-01T00:00:00Z,Smith,-89.54394792156027,40.69584983597212,13 - Cooper Park (2000),Homozygous Load
Boltonia_187,0.0943273000158565,0.07004652876952135,0.026499734864918842,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,187,2011-2675-1,16A,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/6/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Homozygous Load
Boltonia_188,0.08708826101359106,0.06476021559865482,0.023538485906520946,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,188,2011-2675-1,3C,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/7/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Homozygous Load
Boltonia_189,0.08855145432309255,0.06521596061836538,0.023228587759711865,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,189,2011-2666-1,3B,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/7/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Homozygous Load
Boltonia_190,0.0742617703069095,0.05511224160738142,0.02205097480183735,Gilbert Lake (1997),Pop_04,B. decurrens,TRUE,TRUE,190,2011-2598-1,L12A,United States,Illinois,Jersey,NA,NA,38.96139842380207,-90.51481032460988,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/8/24,1997-11-08T00:00:00Z,Smith,-90.51481032460988,38.96139842380207,4 - Gilbert Lake (1997),Homozygous Load
Boltonia_191,0.09523002121002319,0.07071287076584906,0.02618983671810976,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,191,2011-2629-1,11B,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/14/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Homozygous Load
Boltonia_192,0.09854575540494503,0.07301956577535884,0.027973472718633142,Smith Lake (1998),Pop_05,B. decurrens,TRUE,TRUE,192,2011-2638-1,6A,United States,Illinois,Scott,39.7852777,-90.5902777,39.78656976625663,-90.58910563509704,Smith Lake,NA,2/29/24,3/6/24,1998-11-11T00:00:00Z,Smith,-90.5902777,39.7852777,5 - Smith Lake (1998),Homozygous Load
Boltonia_193,0.09839661016416966,0.07353947706138243,0.02866213526709777,Anderson Lake (1997),Pop_10,B. decurrens,TRUE,TRUE,193,2011-2664-1,16,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20744447961278,-90.1871999885973,NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",2/29/24,3/7/24,1997-11-21T00:00:00Z,Smith,-90.1994444,40.2047222,10 - Anderson Lake (1997),Homozygous Load
Boltonia_194,0.09060651874598681,0.06706691060816458,0.02488137787602697,Beardstown (1997),Pop_07,B. decurrens,TRUE,TRUE,194,2011-2636-1,30,United States,Illinois,Cass,40.010555600000004,-90.4458333,40.0178975293398,-90.42445029519196,NA,"Beardstown, Maternal lines = 52, Seedheads = 53; 3 packets",2/29/24,3/7/24,1997-11-21T00:00:00Z,Smith,-90.4458333,40.010555600000004,7 - Beardstown (1997),Homozygous Load
Boltonia_195,0.09945004654901463,0.07325484208517331,0.02888250728260645,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,195,2011-2629-1,7C,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Homozygous Load
Boltonia_196,0.0937589781510072,0.06946080592830489,0.024144508949169818,Fairmont City (1997),Pop_01,B. decurrens,TRUE,TRUE,196,2011-2599-1,19,United States,Illinois,Saint Clair,38.6494444,-90.1161111,38.6515072789885,-90.10298738781108,NA,"Fairmont City, Maternal lines = 28, Seedheads = 28; 2 packets",3/1/24,3/10/24,1997-12-05T00:00:00Z,Smith,-90.1161111,38.6494444,1 - Fairmont City (1997),Homozygous Load
Boltonia_197,0.09426921186944924,0.06882407913181396,0.026272476223925513,Frederick Landing (2011),Pop_09,B. decurrens,TRUE,TRUE,197,2011-2659-1,5A,United States,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,NA,"Frederick Landing, Maternal lines = 15, Seedheads = 44; 2 packets",2/29/24,3/7/24,2011-12-01T00:00:00Z,Smith,-90.429571958886,40.07116308939078,9 - Frederick Landing (2011),Homozygous Load
Boltonia_198,0.09821292602553053,0.07291097670929061,0.02757404844052366,Meredosia Lake (1999),Pop_06,B. decurrens,TRUE,TRUE,198,2011-2620-1,15B,United States,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,NA,"Meredosia Lake, Maternal lines = 30, Seedheads = 90; 5 packets",2/29/24,3/9/24,1999-10-07T00:00:00Z,Smith,-90.5533333,39.8672223,6 - Meredosia Lake (1999),Homozygous Load
Boltonia_200,0.09338533007411734,0.06976682965995169,0.02513618301895888,Meredosia Lake (1999),Pop_06,B. decurrens,TRUE,TRUE,200,2011-2620-1,30B,United States,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,NA,"Meredosia Lake, Maternal lines = 30, Seedheads = 90; 5 packets",2/29/24,3/9/24,1999-10-07T00:00:00Z,Smith,-90.5533333,39.8672223,6 - Meredosia Lake (1999),Homozygous Load
Boltonia_201,0.10068873702240161,0.07382575732647138,0.029164858927476948,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,201,2011-2650-1,8B,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Homozygous Load
Boltonia_202,0.09043225430676508,0.0666703959881276,0.024392427466617083,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,202,2011-2666-1,7B,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/6/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Homozygous Load
Boltonia_203,0.10166210596219874,0.0750432710975393,0.027684234448278,Horseshoe Lake (2000),Pop_02,B. decurrens,TRUE,TRUE,203,2011-2609-1,X1,United States,Illinois,Madison,38.6891666,-90.0972222,38.69652811427051,-90.085926104309,NA,"Horseshoe Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/15/24,2000-11-01T00:00:00Z,Smith,-90.0972222,38.6891666,2 - Horseshoe Lake (2000),Homozygous Load
Boltonia_204,0.09669635441933049,0.07214427209129379,0.028304030741896163,Meredosia Lake (1999),Pop_06,B. decurrens,TRUE,TRUE,204,2011-2620-1,6A,United States,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,NA,"Meredosia Lake, Maternal lines = 30, Seedheads = 90; 5 packets",3/1/24,3/8/24,1999-10-07T00:00:00Z,Smith,-90.5533333,39.8672223,6 - Meredosia Lake (1999),Homozygous Load
Boltonia_205,0.11395638365179767,0.08344905198454745,0.034274735037084475,Hennepin Bridge (1999),Pop_17,B. decurrens,TRUE,TRUE,205,2011-2623-1,27B,United States,Illinois,Hennepin,NA,NA,41.34414603458205,-89.55849691836283,NA,"Hennepin Bridge, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.55849691836283,41.34414603458205,17 - Hennepin Bridge (1999),Homozygous Load
Boltonia_207,0.0912925868535535,0.068261390334915,0.025218822524774635,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,207,2011-2666-1,6B,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/9/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Homozygous Load
Boltonia_208,0.09425351237042026,0.06952003632797847,0.025535607297068365,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,208,2011-2629-1,3B,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/9/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Homozygous Load
Boltonia_209,0.11269728382967299,0.08358890153933228,0.03420586878223802,Hennepin Bridge (1999),Pop_17,B. decurrens,TRUE,TRUE,209,2011-2623-1,11A,United States,Illinois,Hennepin,NA,NA,41.34414603458205,-89.55849691836283,NA,"Hennepin Bridge, Maternal lines = 30, Seedheads = 90; 6 packets",3/2/24,3/12/24,1999-11-11T00:00:00Z,Smith,-89.55849691836283,41.34414603458205,17 - Hennepin Bridge (1999),Homozygous Load
Boltonia_210,0.09417030502556663,0.0692699524182456,0.02622426984553299,Gilbert Lake (1997),Pop_04,B. decurrens,TRUE,TRUE,210,2011-2598-1,S16A,United States,Illinois,Jersey,NA,NA,38.96139842380207,-90.51481032460988,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/7/24,1997-11-08T00:00:00Z,Smith,-90.51481032460988,38.96139842380207,4 - Gilbert Lake (1997),Homozygous Load
Boltonia_211,0.0993636993043552,0.07390144061494318,0.026417095359103086,West Alton (1999),Pop_03,B. decurrens,TRUE,TRUE,211,2011-2635-1,31,United States,Illinois,Alton,NA,NA,38.86501904919102,-90.22302347588696,NA,"West Alton, Maternal lines = 32, Seedheads = 32; 2 packets",2/29/24,3/10/24,1999-11-07T00:00:00Z,Smith,-90.22302347588696,38.86501904919102,3 - West Alton (1999),Homozygous Load
Boltonia_212,0.09009471507764187,0.06769870153801605,0.024998450509265954,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,212,2011-2675-1,10A,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",3/1/24,Unknown,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Homozygous Load
Boltonia_213,0.09987236307289435,0.07403635430308854,0.02696802539787479,West Alton (1999),Pop_03,B. decurrens,TRUE,TRUE,213,2011-2635-1,35?,United States,Illinois,Alton,NA,NA,38.86501904919102,-90.22302347588696,NA,"West Alton, Maternal lines = 32, Seedheads = 32; 2 packets",2/29/24,3/7/24,1999-11-07T00:00:00Z,Smith,-90.22302347588696,38.86501904919102,3 - West Alton (1999),Homozygous Load
Boltonia_214,0.10325089526393212,0.07633811344595884,0.028896280533575742,Horseshoe Lake (2000),Pop_02,B. decurrens,TRUE,TRUE,214,2011-2609-1,7C,United States,Illinois,Madison,38.6891666,-90.0972222,38.69652811427051,-90.085926104309,NA,"Horseshoe Lake, Maternal lines = 30, Seedheads = 90; 3 packets",3/1/24,3/10/24,2000-11-01T00:00:00Z,Smith,-90.0972222,38.6891666,2 - Horseshoe Lake (2000),Homozygous Load
Boltonia_215,0.09840132001387836,0.07171485169366038,0.02735367642501498,Anderson Lake (1997),Pop_10,B. decurrens,TRUE,TRUE,215,2011-2664-1,1,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20744447961278,-90.1871999885973,NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",2/29/24,3/7/24,1997-11-21T00:00:00Z,Smith,-90.1994444,40.2047222,10 - Anderson Lake (1997),Homozygous Load
Boltonia_217,0.09041812475763898,0.06670494705460385,0.024309787960801327,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,217,2011-2650-1,18A,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Homozygous Load
Boltonia_218,0.07539841403660809,0.05692699524182456,0.0222369136899228,Gilbert Lake (1997),Pop_04,B. decurrens,TRUE,TRUE,218,2011-2598-1,L14A,United States,Illinois,Jersey,NA,NA,38.96139842380207,-90.51481032460988,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/8/24,1997-11-08T00:00:00Z,Smith,-90.51481032460988,38.96139842380207,4 - Gilbert Lake (1997),Homozygous Load
Boltonia_219,0.09747975942087687,0.07243384293414237,0.027291696795653162,Cooper Park (2000),Pop_13,B. decurrens,TRUE,TRUE,219,2011-2661-1,25A,United States,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/7/24,2000-10-01T00:00:00Z,Smith,-89.54394792156027,40.69584983597212,13 - Cooper Park (2000),Homozygous Load
Boltonia_220,0.09220943759684629,0.06872536179902468,0.02574220606160775,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,220,2011-2675-1,12B,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",3/1/24,3/8/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Homozygous Load
Boltonia_221,0.09276990971218109,0.06848350433369091,0.025122409767989587,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,221,2011-2629-1,14A,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/8/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Homozygous Load
Boltonia_222,0.09194097616345062,0.06675595100987831,0.024557706478248592,Cooper Park (2000),Pop_13,B. decurrens,TRUE,TRUE,222,2011-2661-1,15A,United States,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/8/24,2000-10-01T00:00:00Z,Smith,-89.54394792156027,40.69584983597212,13 - Cooper Park (2000),Homozygous Load
Boltonia_224,0.09602598581079277,0.07061250814417995,0.02627936284941016,Smith Lake (1998),Pop_05,B. decurrens,TRUE,TRUE,224,2011-2638-1,12C,United States,Illinois,Scott,39.7852777,-90.5902777,39.78656976625663,-90.58910563509704,Smith Lake,NA,2/29/24,3/9/24,1998-11-11T00:00:00Z,Smith,-90.5902777,39.7852777,5 - Smith Lake (1998),Homozygous Load
Boltonia_225,0.0718142184082906,0.05303588704104667,0.020460164314884063,Gilbert Lake (1997),Pop_04,B. decurrens,TRUE,TRUE,225,2011-2598-1,S6B,United States,Illinois,Jersey,NA,NA,38.96139842380207,-90.51481032460988,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/8/24,1997-11-08T00:00:00Z,Smith,-90.51481032460988,38.96139842380207,4 - Gilbert Lake (1997),Homozygous Load
Boltonia_226,0.0976760031587392,0.07245194111182042,0.026417095359103086,Fairmont City (1997),Pop_01,B. decurrens,TRUE,TRUE,226,2011-2599-1,4,United States,Illinois,Saint Clair,38.6494444,-90.1161111,38.6515072789885,-90.10298738781108,NA,"Fairmont City, Maternal lines = 28, Seedheads = 28; 2 packets",2/29/24,3/8/24,1997-12-05T00:00:00Z,Smith,-90.1161111,38.6494444,1 - Fairmont City (1997),Homozygous Load
Boltonia_227,0.10189131864802194,0.07540523465110004,0.02967446921334077,Anderson Lake (2000),Pop_11,B. decurrens,TRUE,TRUE,227,2011-2613-1,18A,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20813714639404,-90.18724497777134,NA,"Anderson Lake, Maternal lines = 30, Seedheads = 61; 2 packets",2/29/24,3/16/24,2000-10-01T00:00:00Z,Smith,-90.1994444,40.2047222,11 - Anderson Lake (2000),Homozygous Load
Boltonia_228,0.09383747564615214,0.06968950108260008,0.026678787127519643,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,228,2011-2629-1,30A,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/9/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Homozygous Load
Boltonia_229,0.09091265897705204,0.06701919723064975,0.024309787960801327,McClugage Bridge (1999),Pop_14,B. decurrens,TRUE,TRUE,229,2011-2618-1,26A,United States,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,NA,"McClugage Bridge, Maternal lines = 30, Seedheads = 90; 4 packets",2/29/24,3/6/24,1999-11-11T00:00:00Z,Smith,-89.5519444,40.7222223,14 - McClugage Bridge (1999),Homozygous Load
Boltonia_230,0.09569001653157248,0.0706240251663387,0.02666501387655035,McClugage Bridge (1999),Pop_14,B. decurrens,TRUE,TRUE,230,2011-2618-1,1B,United States,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,NA,"McClugage Bridge, Maternal lines = 30, Seedheads = 90; 4 packets",2/29/24,3/6/24,1999-11-11T00:00:00Z,Smith,-89.5519444,40.7222223,14 - McClugage Bridge (1999),Homozygous Load
Boltonia_231,0.08866292076619835,0.0647289551099382,0.023414526647797314,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,231,2011-2666-1,11B,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/6/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Homozygous Load
Boltonia_232,0.09138992374753321,0.06699122731969279,0.024984677258296662,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,232,2011-2650-1,6B,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Homozygous Load
Boltonia_233,0.09777961985233051,0.0726263417330815,0.028228277861565055,Hennepin Bridge (1999),Pop_17,B. decurrens,TRUE,TRUE,233,2011-2623-1,14B,United States,Illinois,Hennepin,NA,NA,41.34414603458205,-89.55849691836283,NA,"Hennepin Bridge, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/8/24,1999-11-11T00:00:00Z,Smith,-89.55849691836283,41.34414603458205,17 - Hennepin Bridge (1999),Homozygous Load
Boltonia_234,0.08764873312892586,0.06552033906113236,0.023834610802360736,Frederick Landing (2011),Pop_09,B. decurrens,TRUE,TRUE,234,2011-2659-1,15A,United States,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,NA,"Frederick Landing, Maternal lines = 15, Seedheads = 44; 2 packets",2/29/24,3/6/24,2011-12-01T00:00:00Z,Smith,-90.429571958886,40.07116308939078,9 - Frederick Landing (2011),Homozygous Load
Boltonia_235,0.08617926001981277,0.06438179915629587,0.02402743631593083,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,235,2011-2675-1,15B,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/6/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Homozygous Load
Boltonia_236,0.08922182293163025,0.06730218691797905,0.025239482401228575,Smith Lake (1998),Pop_05,B. decurrens,TRUE,TRUE,236,2011-2638-1,20C,United States,Illinois,Scott,39.7852777,-90.5902777,39.78656976625663,-90.58910563509704,Smith Lake,NA,2/29/24,3/7/24,1998-11-11T00:00:00Z,Smith,-90.5902777,39.7852777,5 - Smith Lake (1998),Homozygous Load
Boltonia_237,0.08724996585358961,0.06418930035735675,0.02347650627715913,Frederick Landing (2011),Pop_09,B. decurrens,TRUE,TRUE,237,2011-2659-1,2A,United States,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,NA,"Frederick Landing, Maternal lines = 15, Seedheads = 44; 2 packets",2/29/24,3/16/24,2011-12-01T00:00:00Z,Smith,-90.429571958886,40.07116308939078,9 - Frederick Landing (2011),Homozygous Load
Boltonia_238,0.0956648973331261,0.0712278461852332,0.027271036919199222,Frederick Landing (2011),Pop_09,B. decurrens,TRUE,TRUE,238,2011-2659-1,5A,United States,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,NA,"Frederick Landing, Maternal lines = 15, Seedheads = 44; 2 packets",2/28/24,3/18/24,2011-12-01T00:00:00Z,Smith,-90.429571958886,40.07116308939078,9 - Frederick Landing (2011),Homozygous Load
Boltonia_239,0.09011669437628245,0.06637753456751937,0.02435799433919385,Frederick Landing (2011),Pop_09,B. decurrens,TRUE,TRUE,239,2011-2659-1,11A,United States,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,NA,"Frederick Landing, Maternal lines = 15, Seedheads = 44; 2 packets",2/29/24,3/7/24,2011-12-01T00:00:00Z,Smith,-90.429571958886,40.07116308939078,9 - Frederick Landing (2011),Homozygous Load
Boltonia_240,0.09211524060267237,0.06828113380147287,0.025384101536406144,Cooper Park (2000),Pop_13,B. decurrens,TRUE,TRUE,240,2011-2661-1,2A,United States,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/6/24,2000-10-01T00:00:00Z,Smith,-89.54394792156027,40.69584983597212,13 - Cooper Park (2000),Homozygous Load
Boltonia_241,0.09234916313820427,0.0673285115400562,0.025218822524774635,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,241,2011-2666-1,18A,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/7/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Homozygous Load
